Channel Link,Channel Name,Channel Icon,Affinity Index,Power of Influence,Views,Users,Age,Gender
https://www.youtube.com/channel/UCFCR2WJCUoL6LGwRmCkAQsA,خبيرة الاقتصاد,https://yt3.ggpht.com/eCA9XcQlO4rkfAtQRrD1lz0xqqFyH4oK7CdLBMV4uOvNogbmsXT8kEsXvGttXYTdpZ9neceLlg=s88-c-k-c0x00ffffff-no-rj,100,1,1000,1000,,
https://www.youtube.com/channel/UCG1yX5c7M8Xhitn0fmzY2Fw,هيثم بخاتي,https://yt3.ggpht.com/ytc/AKedOLTMYYheD7Db8XS3kqTEb-04rVUtYRxZijNC8Yu8tQ=s88-c-k-c0x00ffffff-no-rj,60,1,6000,3000,,
https://www.youtube.com/channel/UCHYTUHrup3BdP-N44KMLBzA,دواجن اون لاين Poultry Online,https://yt3.ggpht.com/ytc/AKedOLS0rwlh1blA6e7YyA5DbCLm4Bqr5RAVRd6WRzhi=s88-c-k-c0x00ffffff-no-rj,43,1,13000,6000,"25-34 : 36.8%
18-24 : 26.3%
35-44 : 21.1%
45-54 : 15.8%",Male : 100.0%
https://www.youtube.com/channel/UCIM41yayTWlmzobhkqCQ3KA,Arsenaly Trader,https://yt3.ggpht.com/g28l2dRuvfMZzpM16d9wg1OVrB9PDdJRmZ6XIkNQAoIPw38qfoFFga9iLCpgKUQ1OzWSjqJkGg=s88-c-k-c0x00ffffff-no-rj,100,1,5000,1000,,
https://www.youtube.com/channel/UCIlPOfmy-uixZoWE-xKfXDg,ahmed khaled - ابو العباقره,https://yt3.ggpht.com/pn9MgWX8UT3eEDeSTYsNctUVAMS-ruJr-em-YLl4c-4yd3DQEJwQ8UwJxJXNjssF9Isxf1gN=s88-c-k-c0x00ffffff-no-rj,100,1,1000,1000,,
https://www.youtube.com/channel/UCJSI4v5AYfSmxAPZkpjTzqg,قناة أسعار العملات,https://yt3.ggpht.com/LTM-RyOPy7ZBBebAjBkk6EvabBR_RKgxPd-hE9O7y3AOsJWeNdDtMCrJ6TBoTlVR0XKzGCQZ3g=s88-c-k-c0x00ffffff-no-rj,70,1,7000,4000,,
https://www.youtube.com/channel/UCJhgya6Jv6ggSNPR3-3gnCg,سعر اليوم,https://yt3.ggpht.com/a96gjW_2NBdMjDq94HOfYzUKqXOsBtYzEvSQou5K-cN6dHnH9cxn3a_FDEjhFs7Dyp03UCzD=s88-c-k-c0x00ffffff-no-rj,60,1,12000,3000,"25-34 : 38.5%
55-64 : 23.1%
65+ : 38.5%",Male : 100.0%
https://www.youtube.com/channel/UCK9j3bB-5Cu1F2tXia_6dgw,Mazen mohy مازن محي,https://yt3.ggpht.com/cN1PCO3T-hc8yx1u-vjWR4rhsa8j3uQU_6YCdVmCsFozReqqOLzMbZxb7NqL-YHqUVtBLUJf3AU=s88-c-k-c0x00ffffff-no-rj,100,1,2000,1000,,
https://www.youtube.com/channel/UCKMUCMLAntzDeajhWYx3bDA,أسرار ست البيت,https://yt3.ggpht.com/us3zOswO1q-THluIRi10NfR-LmvsOGGvJQrZrc3lgKZjQ0fZcF4nae-42fbGd6m0TQB2ryOrsQ=s88-c-k-c0x00ffffff-no-rj,100,1,4000,1000,,
https://www.youtube.com/channel/UCL7QhwYbnmBaGG5A2647Mdg,الشاشة اللحظية,https://yt3.ggpht.com/5gE-HCiSmAyZ6aknGMUPRDAnpXzBPbHtv-PzL5VXJI2yMKBAHyslwW3ifK4Q3lZtIete9khaCw=s88-c-k-c0x00ffffff-no-rj,96,1,22000,2000,"18-24 : 30.8%
55-64 : 46.2%
65+ : 23.1%","Female : 30.8%
Male : 69.2%"
https://www.youtube.com/channel/UCLoA5fS2lIDOEkJ-VmncAcg,هواية الملوك 👈 Mahmoud Elouraby 👉,https://yt3.ggpht.com/IShiRwrTdRiXvb18SpXmFQZmeMOtJ8e7osio6jcuJfF7OugPLHkQNfWgdd6LKmkEKVpr7u882Q=s88-c-k-c0x00ffffff-no-rj,100,1,3000,1000,,
https://www.youtube.com/channel/UCNggY7ke6tMO05L_MFJREHQ,Bahareez,https://yt3.ggpht.com/ytc/AKedOLR1OGahoB4isdwlZ5GaLRPp2LXlMW_3YxK49V3mog=s88-c-k-c0x00ffffff-no-rj,75,1,6000,3000,,
https://www.youtube.com/channel/UCOe5HT_pTErAxQW6fY7UBvg,خالد عبدالله Khaled Abdullah,https://yt3.ggpht.com/QQfPSs3cgJ0dxUASTCTRUC1Y9BqWOqOfeIvB606qoDU5uLl_2G1sDpM1EGsxx_UElju3uzrFYA=s88-c-k-c0x00ffffff-no-rj,56,1,9000,6000,"25-34 : 37.5%
18-24 : 62.5%",Male : 100.0%
https://www.youtube.com/channel/UCPzC62OU2Cj_rJ79kzJ10OQ,Khaled Augmentin,https://yt3.ggpht.com/mrZntYrtlfUz3NWoLLDk0CAwtnmfOl31WnDByxRtymun_rUgpeG5BKeEKycvn9NjzZ26vWe5=s88-c-k-c0x00ffffff-no-rj,100,1,2000,1000,,
https://www.youtube.com/channel/UCU4kgZNFn86c1zDoVq8LauQ,قناة مستفيدون Mostafidoun Channel,https://yt3.ggpht.com/VKsKWzD2ux3Ry5HANtKVE_MzbxfWC-fnOi4PoZffgJRcLp8yhcLvbVrHfkYHsiEnaCg71a7oyQ=s88-c-k-c0x00ffffff-no-rj,100,1,9000,1000,,
https://www.youtube.com/channel/UCUjZNRXJpO13i-dzCU7jR_A,Wael El-Selouky,https://yt3.ggpht.com/7IDOJu8F750zbYsnvphm7kWZ4CG65eYAJ3b4cCOCQy2p-O25pBl9ELbnniftXhE71P7IlubyUik=s88-c-k-c0x00ffffff-no-rj,50,1,5000,4000,18-24 : 100.0%,Male : 100.0%
https://www.youtube.com/channel/UCV8U8XNqVJpgMII_mCNK43w,Remoun Sabry-ريمون صبري,https://yt3.ggpht.com/ytc/AKedOLS2mx0-aKXWsaW7asEOURJ9eTqWba6GiPepb3B1Gg=s88-c-k-c0x00ffffff-no-rj,100,1,13000,1000,45-54 : 100.0%,Male : 100.0%
https://www.youtube.com/channel/UCYOgKqX7IyLJ6qUjPAlPAtg,حقق ذاتك - أسرار الربح من النت,https://yt3.ggpht.com/FNjp0OluY5MRkPLXtne7bJoJJNIbANoSQ9b3LyrAQ1YwzqbuDlBzH60aOW55xm1MccGwFTppMSQ=s88-c-k-c0x00ffffff-no-rj,100,1,1000,1000,,
https://www.youtube.com/channel/UCZwF6gZkJGxY2mu5PoIQknw,أتعلم اقتصاد,https://yt3.ggpht.com/ytc/AKedOLQmoDU2Qf_EK94lAKntst7X06Qzn9eDDADC8N7SLw=s88-c-k-c0x00ffffff-no-rj,100,1,2000,1000,,
https://www.youtube.com/channel/UCaeEpNsCjQT07A02ft93EBg,Maatous Pro,https://yt3.ggpht.com/ytc/AKedOLTs-eJYIKYorRZdzt0yL63zeTOwrM-wkGv3-jWHDlI=s88-c-k-c0x00ffffff-no-rj,100,1,5000,1000,,
https://www.youtube.com/channel/UCbx1y5ktDWsRzwS1Rd8bChA,DARK TeCh,https://yt3.ggpht.com/6jJAnn67b3OG23VheewyAyKr9cpuRE1iY3cWGZEbRu0WriGYOgl8NuxGvOsyI060e7n8n_l7=s88-c-k-c0x00ffffff-no-rj,100,1,3000,1000,,
https://www.youtube.com/channel/UCehwyd5HHc4z_vVdj0d99ZA,Masrawy Strategies,https://yt3.ggpht.com/dp5GLi1gNur5PQFj6DQCx4sVbMOlABYY6mtSjZp_fknFpn1yrm58XSpJv4ocqeo72GvbiOf0gA=s88-c-k-c0x00ffffff-no-rj,100,1,4000,1000,,
https://www.youtube.com/channel/UCew1s1YeSXVutX970Jpf-pg,يوميات مونى,https://yt3.ggpht.com/ytc/AKedOLS3UKu2OMDxkeMYNF-i65ovz1vYvUpc58eba1VnmA=s88-c-k-c0x00ffffff-no-rj,67,1,4000,3000,,
https://www.youtube.com/channel/UCjUmqyYYEB2LIZp9IGZDMZw,Mohamed Abdulaal - Embinux,https://yt3.ggpht.com/ytc/AKedOLQtK6nGdnfX4hJbyYcHZEzMo7XtWE_hjjQB10vopg=s88-c-k-c0x00ffffff-no-rj,100,1,2000,1000,,
https://www.youtube.com/channel/UCjxK94XQv29_nNirjMoR7bg,الخبير المالي,https://yt3.ggpht.com/uodUkoRKN2ffN41DTJntp72QHJnNeoUr9dQlgee6UamSTz4_6c4Pw0_XaH4tv-5El3u3ChQKSfc=s88-c-k-c0x00ffffff-no-rj,73,1,8000,3000,,
https://www.youtube.com/channel/UClBQqqK7Hht04gMbSTFL6zA,ADEL ONSI,https://yt3.ggpht.com/5aJfqUyw_-wQvQig9-OJ54QCWOfwlh3WhEEF-6pqmX-9C6SxLMYsXfX_wXKhQBmtlDjkIF02Tg=s88-c-k-c0x00ffffff-no-rj,78,1,7000,2000,,
https://www.youtube.com/channel/UClHqTSXf4hwJzoo6oibqCFQ,دار المعرفة Dar almarfa,https://yt3.ggpht.com/ytc/AKedOLTMGHX98u_lAmutk_mWmOD5E2bZW9GuebfCcCBjgA=s88-c-k-c0x00ffffff-no-rj,100,1,1000,1000,,
https://www.youtube.com/channel/UClvfpKAduBqX9GRg4n__GfA,Mohamad kwefi محمد الكويفي,https://yt3.ggpht.com/ytc/AKedOLTxcoT3JZFAqh0ntZXDsJgCVqm4LHkAlV8wZpsJVA=s88-c-k-c0x00ffffff-no-rj,100,1,4000,1000,,
https://www.youtube.com/channel/UCnX5p6laGjFzmYDVHFHCW2Q,تعلم و اربح learn & Earn,https://yt3.ggpht.com/Nwi59tzqlRUe-rIZyMkra1k6nvs3-QvA5lF2PsA45Bgg8uk6ThPZ7wZxgFgINvd2NgU6ruuI4Q=s88-c-k-c0x00ffffff-no-rj,100,1,3000,1000,,
https://www.youtube.com/channel/UCpUsL3LRQXSrra6Iqh5tEkw,دكتور المنح,https://yt3.ggpht.com/ytc/AKedOLQgeh3oK_ujHWYlapf7KNFYsMy06ChEWJcI7A1ZRQ=s88-c-k-c0x00ffffff-no-rj,58,1,7000,3000,18-24 : 100.0%,Male : 100.0%
https://www.youtube.com/channel/UCqIvPYfqyaI4T6YwPxLf16g,El Bankeer الوزير المالى,https://yt3.ggpht.com/ytc/AKedOLTIwvDJrfAsQ0cC1yQ52V0IoeRa-7GkpJmYu3YrHA=s88-c-k-c0x00ffffff-no-rj,57,1,8000,6000,,
https://www.youtube.com/channel/UCrrbTu0Si3n0LdiqL89XNrw,تقني البلد | Country Tech,https://yt3.ggpht.com/qSvcyh9ejUBNXoo-yTmoRcpyULGUY-N-vWtF-0cdgA7cU-nEhd50GF5o8VCQZeJkCCP6ze-3EH8=s88-c-k-c0x00ffffff-no-rj,50,1,12000,5000,"25-34 : 16.7%
18-24 : 44.4%
Unknown : 22.2%
35-44 : 16.7%",Male : 100.0%
https://www.youtube.com/channel/UCtKBcjYhYKSDl6GQdOrRAKg,Science Web,https://yt3.ggpht.com/ytc/AKedOLRj78yXtgMWqyYyuXyV-maTuvpdie9eBaEGDFgt_g=s88-c-k-c0x00ffffff-no-rj,100,1,3000,1000,,
https://www.youtube.com/channel/UCudIK4yieCxmGOtbtZIECAA,علي هواك - Ala Hwak,https://yt3.ggpht.com/ytc/AKedOLRN0hDdGSCjj-0odHUH_2QGuI0MSM99LtdpM_lWFQ=s88-c-k-c0x00ffffff-no-rj,47,1,8000,6000,"25-34 : 50.0%
18-24 : 50.0%",Male : 100.0%
https://www.youtube.com/channel/UCvk8v2ybbDBvuHjseXBBbhg,Mohamed Elryan,https://yt3.ggpht.com/8z8D78i90NqDceHrTZEVT3nm6r87jYl3zOW_0_HkvvvIo9aC2H38hLqBSYteUoWf3dI6phk5=s88-c-k-c0x00ffffff-no-rj,92,1,12000,2000,"25-34 : 50.0%
18-24 : 50.0%",Male : 100.0%
https://www.youtube.com/channel/UCy8aXEL4aqVpI82MsBqrCwQ,قناه الربح السهل,https://yt3.ggpht.com/eD-e948Qb50XUukKs-qFT0cT90rM5BcdHL9tRGG7Un6_8eH6ubr0MliLuaVD4mYabWEh0G24Yw=s88-c-k-c0x00ffffff-no-rj,100,1,3000,1000,,
https://www.youtube.com/channel/UC-08FfiuOa8Swp8NQX_lrRw,مستثمر العملة الرقمية بيتكوين,https://yt3.ggpht.com/349_StE6JcnQ6FSoJCUz9hd6lCtVpxlVT2eYTBrtYBkzMxlwX_gW5xzHdSRfGi4bx0iHZEF2=s88-c-k-c0x00ffffff-no-rj,33,0,1000,400,,
https://www.youtube.com/channel/UC-0QlSXTbHxTLb7KM0FRDWQ,Ehab Mesallum,https://yt3.ggpht.com/ytc/AKedOLSKPGj-PSRpXARrv4R4isklyyaFFohfPTHDDWm2Gg=s88-c-k-c0x00ffffff-no-rj,0,0,150,150,"25-34 : 40.9%
18-24 : 27.3%
35-44 : 31.8%",Male : 100.0%
https://www.youtube.com/channel/UC-2Cos5yzKR6SC7oN0d8TjQ,عائلة عالم مروة,https://yt3.ggpht.com/cDYpRgRXv4q5u19fab3J7mPBfwMHi-APngAl98m9RsyNsruaPCxPml6saPlrJQQjkF2y7-6F=s88-c-k-c0x00ffffff-no-rj,1,0,100,100,,
https://www.youtube.com/channel/UC-37lsO0rPcWZAC824X05fA,Brooklyn Business School,https://yt3.ggpht.com/pHasyFsNuIu1Vo1nmxzqLPho3VggGh3QK-t0EtpRhDtI0laiONmZTBD17U28lcXQAgAZyY1vuQ=s88-c-k-c0x00ffffff-no-rj,20,0,400,100,,
https://www.youtube.com/channel/UC-4KnPMmZzwAzW7SbVATUZQ,AJ+ كبريت,https://yt3.ggpht.com/ytc/AKedOLT3MAbemh_B3HNQiWjj7eIc2FcYf63xqPkGTsCiCg=s88-c-k-c0x00ffffff-no-rj,3,0,21000,15000,"25-34 : 30.3%
18-24 : 39.9%
Unknown : 8.6%
55-64 : 1.7%
35-44 : 13.6%
65+ : 0.9%
45-54 : 5.0%","Unknown : 1.5%
Female : 17.5%
Male : 80.9%"
https://www.youtube.com/channel/UC-7R3EQRPgZ5pGCjfznYCoA,اسرار حياتنا,https://yt3.ggpht.com/ytc/AKedOLT5Wa66aiHe9tDOIHhm0KFt8sF26jPG1KUkz3hDkA=s88-c-k-c0x00ffffff-no-rj,0,0,150,100,"25-34 : 38.5%
18-24 : 30.8%
35-44 : 30.8%","Female : 44.2%
Male : 55.8%"
https://www.youtube.com/channel/UC-8J82c1ILo_tSCpfLqEmSg,أخبار المغتربين,https://yt3.ggpht.com/ytc/AKedOLTNlm82qSr1F2K3F4jaO0xtr9XInPIiiVtJpRNxeA=s88-c-k-c0x00ffffff-no-rj,13,0,250,150,,
https://www.youtube.com/channel/UC-CiGuB0zzFtxbZJk3AB75w,riomadon,https://yt3.ggpht.com/ytc/AKedOLTXjGvRK5S1mUEw8bxE3xigGzaXPJSsuPtKTRGf=s88-c-k-c0x00ffffff-no-rj,0,0,250,250,"25-34 : 12.2%
18-24 : 37.2%
Unknown : 12.2%
35-44 : 23.3%
65+ : 2.3%
45-54 : 12.8%","Unknown : 4.1%
Female : 45.9%
Male : 50.0%"
https://www.youtube.com/channel/UC-DpIU3jubPW8yVPdkyjNew,اسواق بلدنا,https://yt3.ggpht.com/ytc/AKedOLTWSFLWuRpK2eVOScwMeHTGvrkS3jRSjJBA9u9dow=s88-c-k-c0x00ffffff-no-rj,2,0,150,100,,
https://www.youtube.com/channel/UC-EoPwosCnAg65ogZQh2jvA,abeer boba,https://yt3.ggpht.com/OtdZ6LJr4r3KEN4JrgWbFH6nmRC6U2TixQ-m-I0van0km7eAyo1Zr79JAwYpZnlZZZVG2-hq9A=s88-c-k-c0x00ffffff-no-rj,0,0,1000,450,"25-34 : 15.0%
18-24 : 45.0%
Unknown : 14.5%
35-44 : 20.0%
45-54 : 5.5%","Female : 66.0%
Male : 34.0%"
https://www.youtube.com/channel/UC-MKe5ZS6BoXYfSIyP8puCg,EPIC HARDWARE,https://yt3.ggpht.com/ytc/AKedOLT6N1RBKVw9lwigR2RF7z59F9XSwtDmlx7idVV8=s88-c-k-c0x00ffffff-no-rj,2,0,2000,1000,"25-34 : 18.4%
18-24 : 53.1%
Unknown : 13.3%
55-64 : 3.1%
35-44 : 9.2%
45-54 : 3.1%",Male : 100.0%
https://www.youtube.com/channel/UC-OO9LGI0-BEGVDXR4zPdUw,معلومه تهمك,https://yt3.ggpht.com/wiAMbfU_BEsS0aPlrJdu9xdkEMirKc7CFZ7DQPO80Mptd85_zcXDkXXU0n7oPPnRF0mlpWlfiJY=s88-c-k-c0x00ffffff-no-rj,11,0,2000,1000,"25-34 : 27.3%
18-24 : 72.7%",Male : 100.0%
https://www.youtube.com/channel/UC-Onklsxz33oXU4dnPn3new,New-4-You كل جديد,https://yt3.ggpht.com/ytc/AKedOLQGxuLf9IYB0pGAXtHQQ6mowJmaEQJBBM_3kEYK=s88-c-k-c0x00ffffff-no-rj,10,0,100,100,,
https://www.youtube.com/channel/UC-WoiaxNVcXXYyOxIgvOnIg,Droos Hussain,https://yt3.ggpht.com/ytc/AKedOLTFObW0hnXSek06qQZcdo6fRKtl2RRxEFKA6M-R=s88-c-k-c0x00ffffff-no-rj,3,0,9000,5000,"25-34 : 11.3%
18-24 : 44.0%
Unknown : 20.8%
55-64 : 4.5%
35-44 : 8.0%
65+ : 5.1%
45-54 : 6.3%","Unknown : 4.2%
Female : 39.9%
Male : 56.0%"
https://www.youtube.com/channel/UC-XDyeOwsO6MhFpwjSNQxPQ,الحاج كرتون السندريسي,https://yt3.ggpht.com/W_C_OkDQFL1oSp_ulab-8YvABtJ-RCn7whEGmbdiJXe1opNn15bvtF9bru3hWQ3mhmoMDRM3ZQ=s88-c-k-c0x00ffffff-no-rj,10,0,100,100,,
https://www.youtube.com/channel/UC-XhFbcgaHGeIGDhWssvQfw,اصل الحكاية,https://yt3.ggpht.com/ytc/AKedOLQdMryZG_4SPf4xj60wh29QO3pKuKEqROy3rBHQZw=s88-c-k-c0x00ffffff-no-rj,0,0,100,100,"25-34 : 17.2%
18-24 : 20.2%
Unknown : 3.0%
55-64 : 15.8%
35-44 : 15.8%
65+ : 9.4%
45-54 : 18.7%","Female : 48.3%
Male : 51.7%"
https://www.youtube.com/channel/UC-_T4KGimo6R9ukkJp_uH4Q,علي هادي علي,https://yt3.ggpht.com/3cc7i5qvV46wKyWhPuapS_Bkgyue7A-RJzjink96xED7Wb3crkXPbS6FJd8yq7VDrv6fyLdx9kQ=s88-c-k-c0x00ffffff-no-rj,9,0,450,300,,
https://www.youtube.com/channel/UC-dF6QhG1rJsqsaZqEgfk5Q,يلا فن_Yla Fan,https://yt3.ggpht.com/o4kymWltliDsnf-eFsrVNktGMs9XP_nMEBF6W64Hsjgk0B2wckch_-vXwYys216LpNpykz8y=s88-c-k-c0x00ffffff-no-rj,0,0,3000,1000,"25-34 : 30.6%
18-24 : 24.2%
Unknown : 8.4%
55-64 : 1.4%
35-44 : 26.9%
65+ : 2.3%
45-54 : 6.2%","Unknown : 1.0%
Female : 43.1%
Male : 55.9%"
https://www.youtube.com/channel/UC-foVXgLyWLtaxGQyVgSl9A,LEPAO FREE FIRE,https://yt3.ggpht.com/ytc/AKedOLTpP5AIrYQvOieISRG5qofhPmKJ5bohFEjjkV48=s88-c-k-c0x00ffffff-no-rj,2,0,300,250,"18-24 : 70.0%
35-44 : 30.0%","Female : 30.0%
Male : 70.0%"
https://www.youtube.com/channel/UC-iIw4aTXsWarzQoKnGsZIw,Online Trading Signals ( Scalping Channel ),https://yt3.ggpht.com/9Czw7_M6LhGheFWvEBL6I64PmixRLGU7v6aokKCNMB5WwaDrP12hWXeIYD8T9PcKV7tFwItgcCQ=s88-c-k-c0x00ffffff-no-rj,15,0,150,150,,
https://www.youtube.com/channel/UC-ndGr7gR90Tr_KtaSe16PA,Shorouk's kitchen شروق كيتشن,https://yt3.ggpht.com/ytc/AKedOLRTJyAzDS0jhrfqJ_Iq4iZkrwh7KvPMEEsaSNZs=s88-c-k-c0x00ffffff-no-rj,10,0,100,100,,
https://www.youtube.com/channel/UC-qr_E6kSUXLJTC5SGlhrHg,نصر السيد,https://yt3.ggpht.com/ytc/AKedOLSHl0aRd4HeKu-glvOcBM1489Trh2PB3ra6gWYLYg=s88-c-k-c0x00ffffff-no-rj,1,0,100,100,,
https://www.youtube.com/channel/UC-sTG0R4O3tqCE-cwa34dAA,خير بلدنا,https://yt3.ggpht.com/ytc/AKedOLQmW2888UICQ0WW43QTdXOc-s_9jS0NxYobIqOc=s88-c-k-c0x00ffffff-no-rj,1,0,100,100,"25-34 : 57.1%
35-44 : 42.9%",Male : 100.0%
https://www.youtube.com/channel/UC-vuVdvNxSUrmt0gAseHxSg,قناه سوبر ليدى اللهلوبه om abdallah,https://yt3.ggpht.com/ytc/AKedOLQnojz3LcKtANaLlSCyGoEYU0wiORXGLibyn-UO=s88-c-k-c0x00ffffff-no-rj,2,0,2000,2000,"25-34 : 24.4%
18-24 : 26.8%
Unknown : 6.5%
55-64 : 7.3%
35-44 : 20.3%
65+ : 4.1%
45-54 : 10.6%","Female : 61.8%
Male : 38.2%"
https://www.youtube.com/channel/UC0-ube6oD81tPZL_Z_GFtCQ,Mohamed Samy - محمد سامى,https://yt3.ggpht.com/ytc/AKedOLTNPU-BRQSz1rlTUAF4evLlRiREctylIW7C-iI2XA=s88-c-k-c0x00ffffff-no-rj,1,0,150,150,"25-34 : 33.3%
18-24 : 66.7%",Male : 100.0%
https://www.youtube.com/channel/UC035_6TCVGp-TbuVv3QJFGA,Mohamed Ibrahim,https://yt3.ggpht.com/Z38jEAOravrefWtkjCZBaQ-PTwzjn4IwPLHKJaalVoIU3pWYhFEDbgC6w91ULJZwg5xfLkO0a3I=s88-c-k-c0x00ffffff-no-rj,1,0,100,100,18-24 : 100.0%,Male : 100.0%
https://www.youtube.com/channel/UC03jtg6Imz882ZCPnB7bZ0w,5 분 Tricks,https://yt3.ggpht.com/ytc/AKedOLTG4Rzb1IYQIWG1LHK5o7ydp9bDRvyLU5kLDGIg=s88-c-k-c0x00ffffff-no-rj,0,0,1000,450,"25-34 : 36.9%
18-24 : 15.8%
Unknown : 2.3%
55-64 : 2.7%
35-44 : 35.6%
45-54 : 6.7%","Female : 51.0%
Male : 49.0%"
https://www.youtube.com/channel/UC0414d86JTDEHYSwLaE37vw,Khaldoon Tech - خلدون تك,https://yt3.ggpht.com/aFtayLYg-zklJOjlmHGzThIoUfLXxb6Dqx7llZvPNXEqUa15BX-e2PEdhLSOM9hZwP7QQmPbLQ=s88-c-k-c0x00ffffff-no-rj,2,0,100,100,,
https://www.youtube.com/channel/UC0CdDQ3Y4PBRPKZwqvtzWDg,The Breaking Wolf,https://yt3.ggpht.com/VxQ5omeQRxSKzve3tW_iCO0lhd-ct2kPgJ3IX2vYqKblbAqOzzVLtxroT9MfSpMq8bx1pSsTfg=s88-c-k-c0x00ffffff-no-rj,1,0,100,100,18-24 : 100.0%,Male : 100.0%
https://www.youtube.com/channel/UC0IqMwVECWiZE0o-KRnbUZQ,Shaggy Craft,https://yt3.ggpht.com/cEgGfXPfHP1AFVeQXyjl9bChHJX5Uw0UsqNfT-86YDue4-FaIuuA5q4DvBjwifvJct_Y7VHJuNc=s88-c-k-c0x00ffffff-no-rj,8,0,150,100,,
https://www.youtube.com/channel/UC0LSnqrwqtMwl2YwfUpO66g,Al Jazeera Documentary الجزيرة الوثائقية,https://yt3.ggpht.com/JCd3yYW5VQ_1WDp_WeOuTQKfirbbllGbib4IcXTJLYc_11q6O7GZNiJqeXJYo76irMN-rhpw=s88-c-k-c0x00ffffff-no-rj,0,0,100,100,"25-34 : 25.9%
18-24 : 22.4%
55-64 : 5.2%
35-44 : 27.6%
65+ : 5.2%
45-54 : 13.8%",Male : 100.0%
https://www.youtube.com/channel/UC0Lmmc4SeJ5WuImJC-S26VA,مستشارك العقارى جو,https://yt3.ggpht.com/ytc/AKedOLSuT1ZOWTfqsEd5Rkql7OIp9Z2HkPdpyDa-Ks-oDA=s88-c-k-c0x00ffffff-no-rj,8,0,150,100,,
https://www.youtube.com/channel/UC0PClesNONq7W_h1Mvj1z2g,Tamer Hosny,https://yt3.ggpht.com/_T5W2Ym5WaYQrRRuoqP7I-cIlY9kkbVyppNp9ceiap2-FRzthh0YUgORxizLjkgG2d8oe92lOA=s88-c-k-c0x00ffffff-no-nd-rj,0,0,300,300,"25-34 : 30.0%
18-24 : 39.6%
Unknown : 9.5%
55-64 : 1.7%
35-44 : 14.1%
65+ : 0.6%
45-54 : 4.4%","Unknown : 1.0%
Female : 47.1%
Male : 51.9%"
https://www.youtube.com/channel/UC0QpXwNHik1793EYNGZcOoA,Jamal alimwase ـ جمال العمواسي,https://yt3.ggpht.com/1pxSL-4tMOV83HC1MrGsMHPumBynsardX8SnUQfLEMn9s6LwjwYWjTN-j-DVuhGrypYn76TJ=s88-c-k-c0x00ffffff-no-rj,0,0,250,250,"25-34 : 31.2%
18-24 : 32.5%
Unknown : 3.9%
35-44 : 27.3%
45-54 : 5.2%","Female : 18.2%
Male : 81.8%"
https://www.youtube.com/channel/UC0T1okpJXrW82PVe8lZpH1w,بنكهة عراقية,https://yt3.ggpht.com/h9tskUvLuOaRJ-yc7frxfkbfrC1QzVpl3lbNb9yAOeuzvvMa18fg8TPt5jdg4vUMs3VqpT7H5w=s88-c-k-c0x00ffffff-no-rj,1,0,100,100,"18-24 : 57.1%
55-64 : 42.9%",Male : 100.0%
https://www.youtube.com/channel/UC0ZijN5zNGK6woGU5SfoqRQ,منوعات مبتكرة,https://yt3.ggpht.com/bxGaN_Ne6M3af3zJtjFWUr_Vi7yerNdAXUbGcwPLXaeqQwunoIqjg2QuEJRqFleaaOqJvZnbMw=s88-c-k-c0x00ffffff-no-rj,0,0,100,100,"25-34 : 27.3%
18-24 : 12.7%
55-64 : 12.7%
35-44 : 21.8%
65+ : 7.3%
45-54 : 18.2%","Female : 5.5%
Male : 94.5%"
https://www.youtube.com/channel/UC0al0JkR6Q7KMtPbWf3OW-A,همسات اردنية,https://yt3.ggpht.com/24tbUXVp5r0PL8FEKlZZ3gjcEQlv1YPQpApgFW3upYGaPMZNn3FWA8kFGSoVx6gZprPDfB_O2g=s88-c-k-c0x00ffffff-no-rj,17,0,150,100,,
https://www.youtube.com/channel/UC0iOj9jqaHPMSvspiswzoDw,Roplex Gaming,https://yt3.ggpht.com/ytc/AKedOLQrAHvszGT8UaGjJ41HvPiqX2R9xvk_sNVT76B-tw=s88-c-k-c0x00ffffff-no-rj,9,0,450,450,,
https://www.youtube.com/channel/UC0p6Cb4vc1rPfRNvq0sz5EA,طارق النجار,https://yt3.ggpht.com/ytc/AKedOLTRqcwVFYPxSAtxHjs_SwEnyqamf-bdNHBKAbiI=s88-c-k-c0x00ffffff-no-rj,1,0,100,100,,
https://www.youtube.com/channel/UC0qlUP4wQ7dHGtvSOWkiQkQ,كوني ملكه مع جنى,https://yt3.ggpht.com/ytc/AKedOLQboj3a48o3yHfHw0C3G-RS8el8w65Q6LUkDYdv=s88-c-k-c0x00ffffff-no-rj,0,0,250,250,"25-34 : 18.0%
18-24 : 23.5%
Unknown : 7.0%
55-64 : 12.9%
35-44 : 16.9%
65+ : 10.3%
45-54 : 11.4%","Female : 51.1%
Male : 48.9%"
https://www.youtube.com/channel/UC0sh90_pSY3H17a944FM4dg,وصفة زمان,https://yt3.ggpht.com/ytc/AKedOLRv9YrTwEIsQCor0B4Ng2CL6yybVIyAh8H6rrufqQ=s88-c-k-c0x00ffffff-no-rj,8,0,150,100,,
https://www.youtube.com/channel/UC0tQTeznxVqI4FrfuCvCUaQ,Ahmed Telb,https://yt3.ggpht.com/ytc/AKedOLRlwZd5owcMpfem024vIckhuOJ06W4SbZ7AC1B8T_o=s88-c-k-c0x00ffffff-no-rj,3,0,150,150,,
